order_id,customer_id,employee_id,order_date,order_status,shipping_method,shipping_address,shipping_cost
1013,3540,317,2023-05-28,Shipped,Standard,"229 Birch Blvd, Seattle, WA",1.78
1014,3145,430,2023-12-30,Pending,Overnight,"9067 Elm St, New York, NY",17.56
1015,2546,252,2025-05-22,Shipped,Overnight,"422 Elm St, Chicago, IL",18.08
1016,1818,201,2022-07-10,Shipped,Express,"6210 Cedar Ln, Los Angeles, CA",1.58
1017,2264,455,2024-12-03,Shipped,Standard,"1333 Maple Dr, Chicago, IL",18.05
1018,3396,395,2023-04-03,Shipped,Express,"8359 Willow Way, Los Angeles, CA",7.76
1019,6593,497,2022-11-24,Delivered,Overnight,"6166 Maple Dr, Denver, CO",10.75
1020,5755,232,2024-11-15,Pending,Overnight,"3965 Birch Blvd, Dallas, TX",18.94
1021,2526,266,2024-03-06,Cancelled,Standard,"6183 Pine Rd, Austin, TX",0.45
1022,3645,399,2023-02-13,Shipped,Express,"6703 Willow Way, New York, NY",12.37
1023,3129,323,2022-04-16,Delivered,Express,"5690 Maple Dr, Houston, TX",4.89
1024,2402,466,2024-08-22,Pending,Standard,"8172 Elm St, San Francisco, CA",10.3
1025,3810,485,2024-05-27,Shipped,Overnight,"4497 Elm St, San Antonio, TX",3.5
1026,477,396,2022-06-27,Delivered,Overnight,"8331 Birch Blvd, New York, NY",15.18
1027,4792,200,2022-10-31,Shipped,Overnight,"7730 Oak Ave, Denver, CO",6.82
1028,6786,200,2025-08-09,Shipped,Overnight,"1261 Cedar Ln, Charlotte, NC",18.16
1029,2329,103,2023-03-29,Delivered,Express,"5047 Maple Dr, Austin, TX",12.53
1030,2001,398,2022-01-17,Shipped,Standard,"1269 Cedar Ln, Philadelphia, PA",10.63
1031,4020,490,2022-08-14,Cancelled,Express,"9212 Oak Ave, Columbus, OH",6.11
1032,6477,25,2024-04-22,Pending,Overnight,"1254 Oak Ave, New York, NY",10.61
1033,3150,480,2023-04-06,Delivered,Express,"596 Birch Blvd, San Jose, CA",3.07
1034,6291,244,2024-12-30,Shipped,Overnight,"1197 Main St, San Francisco, CA",15.4
1035,6060,83,2022-08-28,Shipped,Standard,"8017 Willow Way, Dallas, TX",18.8
1036,7173,414,2024-03-14,Cancelled,Express,"3817 Pine Rd, Dallas, TX",19.88
1037,6205,227,2024-10-10,Delivered,Overnight,"688 Birch Blvd, Fort Worth, TX",17.7
1038,3143,419,2024-09-13,Cancelled,Express,"2315 Pine Rd, Fort Worth, TX",10.75
1039,5534,319,2024-08-27,Cancelled,Overnight,"1576 Willow Way, San Jose, CA",2.09
1040,1589,118,2023-05-01,Delivered,Standard,"6957 Birch Blvd, Los Angeles, CA",19.99
1041,4784,270,2025-12-02,Cancelled,Standard,"1268 Willow Way, San Jose, CA",1.87
1042,6296,389,2025-09-18,Cancelled,Standard,"4057 Cedar Ln, San Jose, CA",0.68
1043,7786,185,2022-12-10,Cancelled,Express,"8328 Oak Ave, Columbus, OH",2.1
1044,1,42,2023-02-19,Delivered,Standard,"3281 Maple Dr, San Francisco, CA",0.96
1045,842,125,2022-01-23,Delivered,Express,"7950 Maple Dr, San Jose, CA",12.16
1046,6684,79,2024-01-02,Pending,Standard,"948 Cedar Ln, Denver, CO",6.79
1047,5987,196,2025-04-09,Cancelled,Standard,"7755 Oak Ave, Philadelphia, PA",16.91
1048,1167,346,2024-07-27,Cancelled,Overnight,"7867 Cedar Ln, Fort Worth, TX",1.72
1049,2888,210,2024-11-21,Delivered,Overnight,"7314 Birch Blvd, Charlotte, NC",14.27
1050,7185,413,2023-12-18,Delivered,Express,"7264 Cedar Ln, Washington, DC",6.68
1051,1323,427,2023-05-26,Shipped,Overnight,"1843 Elm St, Los Angeles, CA",7.77
1052,6362,97,2023-07-04,Cancelled,Overnight,"6734 Elm St, Fort Worth, TX",0.77
1053,2085,422,2025-08-20,Cancelled,Overnight,"5153 Pine Rd, Philadelphia, PA",13.68
1054,3603,402,2024-06-22,Shipped,Standard,"4661 Willow Way, San Jose, CA",6.22
1055,2086,264,2024-09-07,Cancelled,Standard,"5301 Main St, Washington, DC",6.94
1056,7063,314,2024-10-08,Cancelled,Express,"9643 Pine Rd, Los Angeles, CA",15.36
1057,6015,217,2025-02-21,Delivered,Overnight,"8990 Oak Ave, San Jose, CA",19.7
1058,830,118,2022-01-20,Pending,Overnight,"2418 Elm St, San Jose, CA",5.49
1059,1360,351,2024-12-21,Cancelled,Overnight,"3162 Pine Rd, Charlotte, NC",3.3
1060,5485,172,2025-10-27,Pending,Express,"5242 Pine Rd, San Francisco, CA",2.94
1061,3318,20,2022-12-24,Cancelled,Overnight,"9094 Oak Ave, Philadelphia, PA",16.55
1062,3749,384,2024-11-26,Delivered,Overnight,"4941 Oak Ave, San Francisco, CA",17.6
1063,7826,187,2025-06-26,Pending,Standard,"6029 Elm St, Denver, CO",0.12
1064,2431,388,2025-01-11,Shipped,Overnight,"1815 Cedar Ln, Indianapolis, IN",13.48
1065,3585,366,2025-02-06,Cancelled,Standard,"7855 Elm St, Los Angeles, CA",17.74
1066,261,104,2022-02-10,Pending,Overnight,"2556 Elm St, Seattle, WA",19.11
1067,423,447,2025-11-15,Delivered,Standard,"2326 Birch Blvd, Fort Worth, TX",13.03
1068,1953,99,2024-04-04,Cancelled,Standard,"9344 Oak Ave, Charlotte, NC",1.23
1069,2423,39,2025-01-23,Delivered,Overnight,"1482 Willow Way, Denver, CO",19.47
1070,5925,187,2025-09-03,Cancelled,Express,"3045 Cedar Ln, Austin, TX",7.98
1071,3240,221,2022-07-26,Shipped,Overnight,"2916 Elm St, Indianapolis, IN",10.99
1072,1787,276,2024-01-10,Delivered,Express,"2102 Birch Blvd, Chicago, IL",11.51
1073,4626,149,2024-06-12,Pending,Standard,"4612 Pine Rd, Fort Worth, TX",0.21
1074,1807,108,2024-10-23,Shipped,Standard,"3008 Main St, San Francisco, CA",13.32
1075,3183,119,2025-07-31,Pending,Express,"5332 Oak Ave, Charlotte, NC",0.09
1076,1729,52,2022-04-19,Delivered,Express,"7512 Pine Rd, Fort Worth, TX",19.34
1077,5653,93,2022-02-26,Pending,Overnight,"9391 Birch Blvd, Fort Worth, TX",19.99
1078,2509,74,2022-12-16,Shipped,Express,"5561 Cedar Ln, Phoenix, AZ",17.27
1079,3334,479,2025-11-13,Shipped,Standard,"9137 Maple Dr, Austin, TX",2.75
1080,4751,401,2023-11-13,Pending,Standard,"7551 Birch Blvd, San Jose, CA",12.97
1081,6498,352,2025-03-02,Cancelled,Express,"4542 Main St, Indianapolis, IN",3.09
1082,7915,87,2025-06-17,Shipped,Overnight,"2735 Oak Ave, Denver, CO",13.68
1083,7905,175,2025-05-31,Pending,Standard,"4800 Main St, Phoenix, AZ",2.75
1084,3439,440,2022-07-14,Cancelled,Overnight,"5391 Willow Way, San Jose, CA",7.65
1085,4118,436,2023-04-19,Pending,Standard,"2980 Willow Way, Phoenix, AZ",17.95
1086,6581,33,2023-01-26,Pending,Standard,"5150 Maple Dr, Charlotte, NC",16.06
1087,1366,53,2022-12-05,Pending,Express,"5715 Maple Dr, New York, NY",17.95
1088,855,400,2025-01-29,Shipped,Standard,"378 Elm St, Los Angeles, CA",9.15
1089,6076,173,2023-07-01,Delivered,Overnight,"7731 Pine Rd, San Jose, CA",15.67
1090,3886,289,2024-11-26,Shipped,Express,"336 Pine Rd, Chicago, IL",6.16
1091,1767,134,2025-06-02,Cancelled,Express,"6650 Elm St, Columbus, OH",18.41
1092,1110,53,2023-10-25,Shipped,Overnight,"7726 Cedar Ln, Los Angeles, CA",1.22
1093,2031,483,2025-10-16,Shipped,Standard,"1045 Main St, Austin, TX",15.16
1094,2168,272,2024-09-21,Delivered,Standard,"2668 Main St, Columbus, OH",16.35
1095,5732,413,2024-03-19,Delivered,Standard,"845 Oak Ave, Philadelphia, PA",14.88
1096,6050,351,2023-03-08,Delivered,Express,"9726 Cedar Ln, Fort Worth, TX",8.77
1097,4604,408,2024-10-14,Shipped,Overnight,"641 Elm St, Chicago, IL",3.57
1098,4148,139,2025-10-16,Cancelled,Express,"948 Maple Dr, Austin, TX",18.36
1099,1420,136,2023-03-01,Delivered,Standard,"3524 Willow Way, Washington, DC",14.04
1100,5041,395,2024-08-14,Cancelled,Standard,"2604 Oak Ave, Los Angeles, CA",18.13
1101,1691,220,2022-01-20,Cancelled,Overnight,"5377 Cedar Ln, Seattle, WA",17.44
1102,7870,450,2022-01-19,Cancelled,Overnight,"6920 Cedar Ln, Los Angeles, CA",14.45
1103,5883,115,2024-11-09,Delivered,Standard,"8257 Willow Way, Fort Worth, TX",11.27
1104,4106,206,2025-08-29,Delivered,Express,"4360 Main St, Indianapolis, IN",9.82
1105,2083,186,2022-03-25,Shipped,Overnight,"9903 Oak Ave, Chicago, IL",9.08
1106,229,198,2022-08-19,Shipped,Overnight,"9697 Pine Rd, Phoenix, AZ",7.43
1107,3222,44,2023-10-29,Delivered,Express,"6019 Oak Ave, San Francisco, CA",19.85
1108,5874,226,2024-12-26,Cancelled,Standard,"3126 Cedar Ln, Philadelphia, PA",8.17
1109,1279,382,2024-07-23,Delivered,Overnight,"7261 Pine Rd, Columbus, OH",9.89
1110,3145,44,2023-02-22,Shipped,Standard,"9067 Elm St, New York, NY",4.9
1111,1553,322,2023-04-21,Cancelled,Standard,"2145 Main St, San Francisco, CA",17.62
1112,5199,8,2022-01-15,Pending,Overnight,"9224 Main St, Fort Worth, TX",13.08
1113,5180,402,2024-11-28,Pending,Overnight,"9089 Main St, Jacksonville, FL",12.95
1114,1239,141,2023-05-24,Pending,Express,"1889 Pine Rd, San Francisco, CA",4.45
1115,5083,416,2024-09-10,Delivered,Express,"8932 Oak Ave, San Antonio, TX",12.4
1116,2290,327,2023-09-20,Shipped,Standard,"6081 Main St, Denver, CO",5.04
1117,139,141,2023-01-08,Cancelled,Standard,"8693 Cedar Ln, Austin, TX",19.79
1118,5109,413,2022-06-06,Delivered,Standard,"4601 Willow Way, New York, NY",2.71
1119,3451,340,2025-03-25,Shipped,Standard,"2751 Oak Ave, Jacksonville, FL",1.5
1120,7678,152,2024-11-20,Pending,Standard,"366 Maple Dr, San Francisco, CA",5.58
1121,4214,151,2025-09-30,Delivered,Standard,"8337 Willow Way, Los Angeles, CA",15.66
1122,2151,308,2022-08-15,Pending,Express,"4166 Birch Blvd, Denver, CO",14.94
1123,1861,269,2024-11-26,Cancelled,Express,"1437 Elm St, Denver, CO",19.76
1124,7470,325,2023-09-06,Pending,Standard,"1489 Main St, Seattle, WA",1.6
1125,3652,38,2024-10-12,Shipped,Standard,"3167 Oak Ave, Fort Worth, TX",8.9
1126,6425,46,2024-01-03,Pending,Overnight,"9267 Maple Dr, Jacksonville, FL",1.82
1127,171,308,2022-03-16,Cancelled,Standard,"1593 Main St, Houston, TX",0.08
1128,492,352,2025-10-25,Pending,Express,"5358 Elm St, San Antonio, TX",5.77
1129,5356,87,2023-02-19,Delivered,Standard,"7011 Oak Ave, Columbus, OH",13.48
1130,5350,68,2024-11-06,Pending,Express,"2092 Main St, Washington, DC",2.94
1131,538,220,2024-10-16,Pending,Express,"5541 Elm St, San Diego, CA",14.13
1132,5622,189,2024-03-30,Pending,Express,"3687 Main St, San Jose, CA",0.31
1133,275,29,2024-02-23,Shipped,Express,"4085 Oak Ave, Columbus, OH",19.67
1134,4646,370,2024-06-07,Delivered,Express,"5578 Birch Blvd, Columbus, OH",9.01
1135,3209,217,2025-04-11,Cancelled,Overnight,"7860 Oak Ave, San Diego, CA",1.67
1136,4478,60,2025-07-14,Cancelled,Express,"6070 Elm St, Charlotte, NC",9.18
1137,7832,168,2023-02-17,Shipped,Overnight,"7249 Elm St, New York, NY",19.32
1138,5236,306,2025-05-12,Pending,Standard,"6784 Pine Rd, San Jose, CA",10.81
1139,5644,21,2024-07-03,Cancelled,Express,"2374 Birch Blvd, Columbus, OH",9.57
1140,703,212,2023-08-26,Shipped,Standard,"400 Main St, Jacksonville, FL",2.39
1141,7299,140,2024-10-17,Cancelled,Overnight,"7866 Oak Ave, Indianapolis, IN",10.88
1142,4677,28,2025-04-02,Shipped,Standard,"7945 Pine Rd, Los Angeles, CA",16.01
1143,7150,274,2025-05-26,Cancelled,Standard,"940 Birch Blvd, Washington, DC",9.14
1144,4016,171,2023-08-29,Shipped,Express,"4586 Elm St, Charlotte, NC",13.19
1145,2137,377,2022-04-27,Delivered,Standard,"3851 Oak Ave, Jacksonville, FL",12.58
1146,2916,367,2022-02-26,Shipped,Express,"3787 Maple Dr, New York, NY",4.38
1147,7016,400,2025-11-03,Pending,Overnight,"1634 Oak Ave, Austin, TX",16.66
1148,2877,388,2022-02-26,Cancelled,Express,"6542 Maple Dr, San Jose, CA",14.91
1149,6055,286,2025-04-12,Cancelled,Express,"236 Maple Dr, Washington, DC",2.59
1150,5176,127,2025-07-03,Delivered,Overnight,"8059 Elm St, Dallas, TX",4.7
1151,814,423,2023-01-20,Cancelled,Overnight,"1232 Birch Blvd, Jacksonville, FL",17.08
1152,1142,292,2023-01-10,Cancelled,Standard,"3832 Cedar Ln, Denver, CO",5.21
1153,5109,485,2025-01-17,Cancelled,Overnight,"4601 Willow Way, New York, NY",7.95
1154,6969,392,2024-10-17,Shipped,Express,"7467 Elm St, Chicago, IL",4.05
1155,7859,223,2022-04-05,Shipped,Standard,"1539 Main St, Dallas, TX",15.7
1156,2345,20,2023-05-08,Cancelled,Overnight,"9337 Birch Blvd, Charlotte, NC",17.08
1157,1982,436,2025-10-08,Pending,Overnight,"7599 Willow Way, San Antonio, TX",16.11
1158,3353,447,2023-11-12,Delivered,Standard,"7527 Cedar Ln, San Jose, CA",13.07
1159,7951,141,2023-07-15,Shipped,Overnight,"8114 Willow Way, Phoenix, AZ",17.71
1160,2743,116,2022-04-22,Delivered,Standard,"4279 Maple Dr, New York, NY",10.09
1161,7041,302,2025-11-21,Shipped,Standard,"6907 Elm St, Washington, DC",11.01
1162,2442,440,2022-11-17,Cancelled,Standard,"2470 Willow Way, Jacksonville, FL",13.7
1163,6575,324,2024-12-22,Pending,Express,"3431 Elm St, Los Angeles, CA",18.9
1164,4542,446,2024-03-19,Shipped,Express,"5962 Willow Way, Phoenix, AZ",7.63
1165,3779,99,2024-06-11,Delivered,Express,"963 Birch Blvd, Denver, CO",9.43
1166,1815,88,2022-11-06,Shipped,Express,"8155 Elm St, San Francisco, CA",4.68
1167,1923,289,2023-07-02,Cancelled,Overnight,"5862 Maple Dr, Washington, DC",18.14
1168,7284,157,2025-04-25,Shipped,Overnight,"8672 Birch Blvd, Chicago, IL",7.61
1169,1769,300,2024-10-05,Shipped,Standard,"9620 Oak Ave, Los Angeles, CA",19.63
1170,5664,365,2024-01-03,Delivered,Standard,"1366 Pine Rd, Indianapolis, IN",5.27
1171,6319,250,2024-05-31,Shipped,Standard,"4174 Cedar Ln, Phoenix, AZ",5.03
1172,4626,462,2022-09-22,Shipped,Express,"4612 Pine Rd, Fort Worth, TX",16.0
1173,4477,496,2023-08-20,Shipped,Standard,"3808 Pine Rd, San Antonio, TX",14.12
1174,4880,313,2022-02-08,Pending,Standard,"6769 Oak Ave, Dallas, TX",16.8
1175,928,363,2025-06-29,Cancelled,Express,"838 Birch Blvd, Indianapolis, IN",18.39
1176,6279,243,2023-10-07,Pending,Standard,"3360 Willow Way, Indianapolis, IN",14.03
1177,6516,329,2022-05-21,Shipped,Overnight,"3719 Willow Way, Phoenix, AZ",14.07
1178,1112,212,2023-02-19,Cancelled,Express,"9140 Willow Way, San Diego, CA",4.41
1179,1662,253,2024-10-09,Delivered,Overnight,"4136 Maple Dr, Washington, DC",16.53
1180,5203,435,2023-09-24,Delivered,Overnight,"7043 Willow Way, Fort Worth, TX",14.29
1181,3227,2,2022-04-19,Pending,Standard,"9003 Cedar Ln, Charlotte, NC",2.53
1182,2622,353,2024-04-30,Delivered,Overnight,"1998 Elm St, Columbus, OH",7.39
1183,1990,152,2025-01-01,Pending,Express,"4132 Willow Way, Phoenix, AZ",6.27
1184,1141,205,2022-03-30,Shipped,Express,"6767 Willow Way, Seattle, WA",12.46
1185,5654,470,2023-08-22,Delivered,Standard,"1577 Elm St, Phoenix, AZ",13.41
1186,4504,425,2022-11-11,Cancelled,Standard,"2747 Willow Way, Houston, TX",8.0
1187,3759,166,2024-08-16,Cancelled,Overnight,"2582 Main St, Phoenix, AZ",4.43
1188,5658,430,2024-12-11,Pending,Standard,"3923 Maple Dr, Philadelphia, PA",11.74
1189,2291,5,2025-08-25,Pending,Express,"100 Elm St, New York, NY",4.72
1190,7051,118,2025-02-21,Delivered,Express,"9131 Cedar Ln, Washington, DC",14.86
1191,4295,188,2024-08-11,Delivered,Standard,"8174 Oak Ave, Houston, TX",15.19
1192,4838,483,2024-02-07,Cancelled,Standard,"8150 Birch Blvd, Los Angeles, CA",19.02
1193,1872,487,2022-07-13,Shipped,Standard,"856 Birch Blvd, Los Angeles, CA",0.32
1194,7474,463,2022-08-28,Shipped,Express,"6614 Main St, Dallas, TX",11.65
1195,196,169,2025-04-20,Pending,Overnight,"9800 Birch Blvd, Phoenix, AZ",15.36
1196,3070,288,2023-08-29,Cancelled,Standard,"6974 Maple Dr, Charlotte, NC",4.72
1197,7586,195,2023-03-16,Pending,Express,"6727 Cedar Ln, Houston, TX",6.72
1198,343,204,2024-06-30,Shipped,Overnight,"8631 Willow Way, San Diego, CA",12.56
1199,4079,74,2022-12-17,Shipped,Overnight,"1865 Birch Blvd, Austin, TX",11.21
1200,7828,356,2025-08-01,Delivered,Express,"3869 Oak Ave, Charlotte, NC",0.84
1201,5361,469,2024-11-17,Delivered,Express,"1373 Elm St, San Diego, CA",16.92
1202,2165,33,2022-05-17,Shipped,Standard,"171 Birch Blvd, Philadelphia, PA",12.21
1203,3813,350,2023-06-21,Shipped,Standard,"6259 Maple Dr, Washington, DC",9.07
1204,3389,145,2022-03-13,Shipped,Express,"3705 Maple Dr, Houston, TX",8.35
1205,1225,466,2023-09-23,Cancelled,Express,"8782 Maple Dr, Phoenix, AZ",7.47
1206,1749,404,2022-06-19,Delivered,Standard,"3497 Elm St, Seattle, WA",12.65
1207,935,192,2025-10-02,Cancelled,Express,"2246 Birch Blvd, Seattle, WA",16.13
1208,3054,344,2022-11-07,Delivered,Overnight,"7776 Willow Way, Indianapolis, IN",8.83
1209,4407,397,2025-05-30,Delivered,Overnight,"559 Elm St, Seattle, WA",17.95
1210,3787,360,2022-08-17,Shipped,Overnight,"8114 Willow Way, Chicago, IL",14.29
1211,3959,277,2024-09-30,Cancelled,Express,"2036 Willow Way, San Francisco, CA",12.22
1212,3990,138,2023-10-14,Delivered,Standard,"3082 Pine Rd, Dallas, TX",5.81
1213,4994,13,2025-04-30,Shipped,Overnight,"1017 Main St, Dallas, TX",14.37
1214,6855,196,2022-06-08,Pending,Express,"2284 Elm St, Washington, DC",13.78
1215,3804,382,2024-01-30,Delivered,Overnight,"6462 Oak Ave, San Jose, CA",13.58
1216,7697,167,2023-01-01,Shipped,Overnight,"9335 Maple Dr, San Antonio, TX",2.42
1217,6426,19,2023-06-18,Delivered,Standard,"5489 Willow Way, Charlotte, NC",4.8
1218,266,386,2023-02-18,Delivered,Express,"9018 Main St, Charlotte, NC",15.58
1219,3808,293,2022-01-03,Pending,Express,"8767 Elm St, San Francisco, CA",18.7
1220,4917,255,2022-05-28,Delivered,Overnight,"2852 Main St, Jacksonville, FL",13.21
1221,4992,412,2025-02-06,Pending,Overnight,"7101 Birch Blvd, Indianapolis, IN",11.69
1222,5351,104,2024-03-11,Pending,Overnight,"9642 Pine Rd, Los Angeles, CA",19.34
1223,1145,305,2025-05-22,Pending,Standard,"6157 Elm St, Charlotte, NC",9.74
1224,6187,63,2023-02-02,Delivered,Express,"6712 Pine Rd, Chicago, IL",2.79
1225,2022,307,2023-08-22,Pending,Express,"9587 Cedar Ln, Houston, TX",18.54
1226,5241,183,2024-10-08,Delivered,Express,"5794 Main St, San Antonio, TX",7.39
1227,4564,179,2023-10-08,Delivered,Standard,"6642 Birch Blvd, Jacksonville, FL",11.1
1228,6073,405,2023-08-12,Pending,Standard,"6975 Pine Rd, Austin, TX",17.18
1229,3765,413,2023-07-14,Shipped,Standard,"2837 Birch Blvd, Phoenix, AZ",15.31
1230,2650,44,2023-09-09,Delivered,Standard,"545 Oak Ave, Chicago, IL",18.09
1231,6294,295,2022-04-25,Cancelled,Overnight,"6157 Pine Rd, Jacksonville, FL",4.14
1232,7563,123,2025-11-01,Shipped,Standard,"514 Maple Dr, San Jose, CA",3.0
1233,1205,211,2025-01-19,Pending,Standard,"3145 Maple Dr, Los Angeles, CA",16.3
1234,6586,373,2025-11-30,Delivered,Express,"217 Oak Ave, Charlotte, NC",5.04
1235,3585,165,2024-07-17,Shipped,Standard,"7855 Elm St, Los Angeles, CA",3.9
1236,7553,44,2023-12-08,Shipped,Standard,"3374 Oak Ave, Los Angeles, CA",18.19
1237,6939,37,2023-08-23,Delivered,Express,"4968 Main St, San Diego, CA",12.82
1238,5157,442,2022-12-26,Shipped,Express,"5038 Maple Dr, San Jose, CA",14.8
1239,6641,336,2022-02-23,Delivered,Overnight,"8159 Maple Dr, Los Angeles, CA",3.01
1240,7700,56,2022-12-22,Delivered,Standard,"4548 Pine Rd, San Diego, CA",17.39
1241,1071,64,2024-05-27,Shipped,Standard,"3657 Elm St, Denver, CO",16.9
1242,1906,157,2024-02-26,Cancelled,Express,"1339 Maple Dr, Denver, CO",14.07
1243,759,242,2025-04-21,Shipped,Overnight,"418 Willow Way, Columbus, OH",9.39
1244,265,145,2023-05-14,Pending,Overnight,"6178 Maple Dr, Los Angeles, CA",1.48
1245,2562,155,2024-05-23,Shipped,Express,"642 Pine Rd, Jacksonville, FL",16.8
1246,7351,273,2023-02-09,Pending,Express,"9899 Cedar Ln, Charlotte, NC",14.79
1247,2464,348,2025-01-02,Cancelled,Overnight,"1505 Willow Way, San Diego, CA",2.97
1248,3267,55,2023-05-04,Shipped,Express,"6613 Pine Rd, San Francisco, CA",17.05
1249,6133,396,2022-04-18,Delivered,Standard,"511 Oak Ave, San Francisco, CA",7.71
1250,1179,102,2025-09-10,Cancelled,Overnight,"4653 Maple Dr, Philadelphia, PA",18.38
1251,3363,240,2022-11-05,Delivered,Express,"7600 Cedar Ln, Washington, DC",14.77
1252,2131,156,2024-12-13,Pending,Express,"4450 Elm St, Chicago, IL",14.89
1253,4112,116,2023-04-27,Delivered,Express,"7993 Maple Dr, San Jose, CA",18.47
1254,6574,421,2024-03-15,Delivered,Overnight,"1101 Willow Way, San Antonio, TX",13.33
1255,324,208,2022-04-04,Cancelled,Express,"1414 Birch Blvd, Dallas, TX",16.43
1256,4720,428,2022-04-21,Pending,Overnight,"7809 Cedar Ln, San Antonio, TX",18.66
1257,4831,250,2025-07-18,Delivered,Overnight,"593 Cedar Ln, Chicago, IL",18.67
1258,4222,494,2024-02-19,Pending,Express,"3686 Oak Ave, Phoenix, AZ",18.65
1259,1355,180,2022-07-28,Pending,Express,"8776 Elm St, San Diego, CA",7.49
1260,6620,4,2023-07-04,Cancelled,Express,"9833 Main St, Indianapolis, IN",14.08
1261,6962,274,2023-07-03,Pending,Standard,"1974 Maple Dr, Fort Worth, TX",2.42
1262,7309,13,2022-08-18,Pending,Express,"1506 Oak Ave, San Jose, CA",15.12
1263,3068,173,2025-02-13,Delivered,Standard,"5765 Main St, Indianapolis, IN",14.73
1264,5970,297,2023-02-20,Cancelled,Standard,"6104 Maple Dr, Austin, TX",4.65
1265,5512,444,2025-11-29,Shipped,Overnight,"8921 Willow Way, Houston, TX",12.5
1266,2517,419,2023-03-10,Delivered,Standard,"7400 Oak Ave, San Francisco, CA",0.91
1267,5280,485,2025-10-11,Pending,Express,"660 Willow Way, Washington, DC",12.01
1268,3857,378,2022-04-23,Cancelled,Standard,"6472 Maple Dr, New York, NY",9.02
1269,3989,351,2025-03-09,Cancelled,Overnight,"221 Oak Ave, San Diego, CA",11.38
1270,2340,82,2022-07-01,Delivered,Standard,"8881 Birch Blvd, Jacksonville, FL",11.75
1271,6830,322,2025-10-15,Delivered,Overnight,"7583 Willow Way, Houston, TX",5.61
1272,515,344,2022-06-29,Pending,Overnight,"4034 Maple Dr, Jacksonville, FL",19.38
1273,534,347,2023-02-13,Cancelled,Overnight,"4990 Oak Ave, Houston, TX",14.03
1274,3558,148,2025-02-13,Shipped,Overnight,"9420 Willow Way, San Antonio, TX",8.27
1275,5563,83,2022-03-10,Delivered,Express,"4379 Oak Ave, Los Angeles, CA",17.98
1276,3597,96,2023-01-18,Shipped,Express,"6130 Elm St, Jacksonville, FL",15.09
